site.id,risk.type,species,season,index.value
T12,Kill,buffalo,Wet,3.966728925
T13,Kill,buffalo,Wet,1.514614646
U09,Kill,buffalo,Wet,15.36689
U10,Kill,buffalo,Wet,16.53164554
U11,Kill,buffalo,Wet,11.62962339
U12,Kill,buffalo,Wet,7.026720495
U13,Kill,buffalo,Wet,3.368497553
V10,Kill,buffalo,Wet,14.54537283
B03,Kill,buffalo,Dry,51.72335151
B04,Kill,buffalo,Dry,53.93070876
B05,Kill,buffalo,Dry,46.55566876
B06,Kill,buffalo,Dry,46.51042773
B07,Kill,buffalo,Dry,40.14645049
B08,Kill,buffalo,Dry,20.84795309
C02,Kill,buffalo,Dry,63.62098547
C03,Kill,buffalo,Dry,69.03052133
C04,Kill,buffalo,Dry,66.1279755
C05,Kill,buffalo,Dry,63.31902893
C06,Kill,buffalo,Dry,61.04740251
C07,Kill,buffalo,Dry,46.96653546
C08,Kill,buffalo,Dry,41.36432043
C09,Kill,buffalo,Dry,29.60233346
C10,Kill,buffalo,Dry,24.64288557
C11,Kill,buffalo,Dry,25.83422246
C12,Kill,buffalo,Dry,33.48580834
C13,Kill,buffalo,Dry,29.82592648
D02,Kill,buffalo,Dry,74.07721494
D03,Kill,buffalo,Dry,80.20130093
D04,Kill,buffalo,Dry,83.72000309
D05,Kill,buffalo,Dry,80.52084286
D06,Kill,buffalo,Dry,70.592822
D07,Kill,buffalo,Dry,57.70235939
D08,Kill,buffalo,Dry,46.15103967
D09,Kill,buffalo,Dry,37.50331756
D10,Kill,buffalo,Dry,31.4966279
D11,Kill,buffalo,Dry,31.11201564
D12,Kill,buffalo,Dry,36.23725514
D13,Kill,buffalo,Dry,37.92793292
E01,Kill,buffalo,Dry,69.1162498
E02,Kill,buffalo,Dry,85.44038345
E03,Kill,buffalo,Dry,94.22409806
E04,Kill,buffalo,Dry,96.00284978
E05,Kill,buffalo,Dry,91.5844219
E06,Kill,buffalo,Dry,81.05765359
E07,Kill,buffalo,Dry,66.44975702
E08,Kill,buffalo,Dry,51.55973893
E09,Kill,buffalo,Dry,41.32849268
E10,Kill,buffalo,Dry,36.46858951
E11,Kill,buffalo,Dry,32.58766353
E12,Kill,buffalo,Dry,36.29489571
E13,Kill,buffalo,Dry,38.8549585
F01,Kill,buffalo,Dry,73.42060395
F02,Kill,buffalo,Dry,89.79980519
F03,Kill,buffalo,Dry,96.55851232
F04,Kill,buffalo,Dry,99.85299017
F05,Kill,buffalo,Dry,94.90232133
F06,Kill,buffalo,Dry,84.28933308
F07,Kill,buffalo,Dry,63.46978718
F08,Kill,buffalo,Dry,53.64063532
F09,Kill,buffalo,Dry,45.36490324
F10,Kill,buffalo,Dry,36.52679951
F11,Kill,buffalo,Dry,25.0361921
F12,Kill,buffalo,Dry,29.57754443
F13,Kill,buffalo,Dry,31.8837466
G01,Kill,buffalo,Dry,72.30958107
G02,Kill,buffalo,Dry,87.58230596
G03,Kill,buffalo,Dry,93.82160904
G04,Kill,buffalo,Dry,95.86439214
G05,Kill,buffalo,Dry,90.30307841
G06,Kill,buffalo,Dry,79.78000875
G07,Kill,buffalo,Dry,65.0951722
G08,Kill,buffalo,Dry,51.07273864
G09,Kill,buffalo,Dry,40.2135084
G11,Kill,buffalo,Dry,20.32589722
G12,Kill,buffalo,Dry,19.31910486
G13,Kill,buffalo,Dry,22.57505624
H01,Kill,buffalo,Dry,68.09428558
H02,Kill,buffalo,Dry,81.27476853
H03,Kill,buffalo,Dry,86.26037577
H04,Kill,buffalo,Dry,86.61898831
H05,Kill,buffalo,Dry,80.62751473
H06,Kill,buffalo,Dry,69.71947456
H07,Kill,buffalo,Dry,56.92286322
H08,Kill,buffalo,Dry,45.84254323
H09,Kill,buffalo,Dry,34.94644937
H10,Kill,buffalo,Dry,18.50808726
H11,Kill,buffalo,Dry,14.27371997
H12,Kill,buffalo,Dry,15.1056065
H13,Kill,buffalo,Dry,17.58454374
I02,Kill,buffalo,Dry,74.74186311
I03,Kill,buffalo,Dry,78.94398482
I04,Kill,buffalo,Dry,76.60142863
I05,Kill,buffalo,Dry,68.9448436
I06,Kill,buffalo,Dry,58.29714482
I07,Kill,buffalo,Dry,48.00065159
I08,Kill,buffalo,Dry,39.49103777
I09,Kill,buffalo,Dry,26.17293935
I10,Kill,buffalo,Dry,17.72979927
I11,Kill,buffalo,Dry,11.25819812
I12,Kill,buffalo,Dry,9.12069262
I13,Kill,buffalo,Dry,13.42155155
J02,Kill,buffalo,Dry,70.15276149
J03,Kill,buffalo,Dry,73.23400701
J04,Kill,buffalo,Dry,68.01046101
J05,Kill,buffalo,Dry,59.64824496
J06,Kill,buffalo,Dry,49.66965382
J07,Kill,buffalo,Dry,42.88654933
J08,Kill,buffalo,Dry,31.16307005
J09,Kill,buffalo,Dry,15.28844247
J10,Kill,buffalo,Dry,10.85364581
J11,Kill,buffalo,Dry,5.656460524
J12,Kill,buffalo,Dry,7.20948981
J13,Kill,buffalo,Dry,10.91507867
K03,Kill,buffalo,Dry,64.78067766
K04,Kill,buffalo,Dry,62.72136271
K05,Kill,buffalo,Dry,51.28793351
K06,Kill,buffalo,Dry,45.27919337
K07,Kill,buffalo,Dry,35.83903917
K08,Kill,buffalo,Dry,17.85971918
K09,Kill,buffalo,Dry,10.8229591
K10,Kill,buffalo,Dry,9.684498959
K11,Kill,buffalo,Dry,4.634524741
K12,Kill,buffalo,Dry,5.517036994
K13,Kill,buffalo,Dry,7.379691972
L03,Kill,buffalo,Dry,56.22529058
L04,Kill,buffalo,Dry,54.8782693
L05,Kill,buffalo,Dry,46.64630998
L06,Kill,buffalo,Dry,40.65923755
L07,Kill,buffalo,Dry,25.87915697
L08,Kill,buffalo,Dry,15.16161564
L09,Kill,buffalo,Dry,9.466546478
L10,Kill,buffalo,Dry,6.855857986
L11,Kill,buffalo,Dry,4.765836566
L12,Kill,buffalo,Dry,5.208703663
L13,Kill,buffalo,Dry,6.693857788
M03,Kill,buffalo,Dry,46.78263663
M04,Kill,buffalo,Dry,46.73711102
M05,Kill,buffalo,Dry,42.96393959
M06,Kill,buffalo,Dry,36.43952833
M07,Kill,buffalo,Dry,22.09821905
M08,Kill,buffalo,Dry,13.67504529
M09,Kill,buffalo,Dry,10.3812266
M10,Kill,buffalo,Dry,7.364795832
M11,Kill,buffalo,Dry,5.726964025
M12,Kill,buffalo,Dry,5.554870367
M13,Kill,buffalo,Dry,5.856352553
N03,Kill,buffalo,Dry,38.66772392
N04,Kill,buffalo,Dry,39.26525296
N05,Kill,buffalo,Dry,37.26340846
N06,Kill,buffalo,Dry,28.71723619
N07,Kill,buffalo,Dry,19.76309879
N08,Kill,buffalo,Dry,12.13549516
N09,Kill,buffalo,Dry,10.62001697
N10,Kill,buffalo,Dry,8.065152965
N11,Kill,buffalo,Dry,7.40207429
N12,Kill,buffalo,Dry,6.026687399
N13,Kill,buffalo,Dry,5.269428701
O04,Kill,buffalo,Dry,24.4480104
O05,Kill,buffalo,Dry,24.53440246
O06,Kill,buffalo,Dry,22.07856476
O07,Kill,buffalo,Dry,16.30945273
O08,Kill,buffalo,Dry,13.63674763
O09,Kill,buffalo,Dry,9.955737164
O10,Kill,buffalo,Dry,8.379166923
O11,Kill,buffalo,Dry,7.216836003
O12,Kill,buffalo,Dry,6.112780208
O13,Kill,buffalo,Dry,4.297670767
P04,Kill,buffalo,Dry,14.73284636
P05,Kill,buffalo,Dry,15.95197834
P06,Kill,buffalo,Dry,15.90774693
P06,Kill,buffalo,Dry,15.90774693
P07,Kill,buffalo,Dry,14.01076557
P08,Kill,buffalo,Dry,11.3534421
P09,Kill,buffalo,Dry,9.181983476
P10,Kill,buffalo,Dry,7.056432056
P11,Kill,buffalo,Dry,5.908579407
P12,Kill,buffalo,Dry,4.708506555
P13,Kill,buffalo,Dry,3.207249011
Q05,Kill,buffalo,Dry,9.721282786
Q06,Kill,buffalo,Dry,12.46790819
Q07,Kill,buffalo,Dry,10.53981755
Q08,Kill,buffalo,Dry,9.520637625
Q09,Kill,buffalo,Dry,8.5027056
Q10,Kill,buffalo,Dry,6.18640613
Q11,Kill,buffalo,Dry,4.36784334
Q12,Kill,buffalo,Dry,3.482645899
Q13,Kill,buffalo,Dry,2.329767129
R05,Kill,buffalo,Dry,5.882445241
R06,Kill,buffalo,Dry,6.321617631
R07,Kill,buffalo,Dry,7.697951584
R08,Kill,buffalo,Dry,7.970208642
R09,Kill,buffalo,Dry,7.238895371
R10,Kill,buffalo,Dry,6.247022141
R11,Kill,buffalo,Dry,4.113316877
R12,Kill,buffalo,Dry,2.700158246
R13,Kill,buffalo,Dry,1.699751315
S07,Kill,buffalo,Dry,6.066298254
S08,Kill,buffalo,Dry,7.268338671
S09,Kill,buffalo,Dry,6.941349808
S10,Kill,buffalo,Dry,4.911108266
S11,Kill,buffalo,Dry,3.182520417
S12,Kill,buffalo,Dry,2.373006919
S13,Kill,buffalo,Dry,1.224615126
T08,Kill,buffalo,Dry,5.862872105
T09,Kill,buffalo,Dry,6.013515834
T10,Kill,buffalo,Dry,4.416888767
T11,Kill,buffalo,Dry,3.55043075
T12,Kill,buffalo,Dry,1.693373963
T13,Kill,buffalo,Dry,1.112965244
U09,Kill,buffalo,Dry,4.2549375
U10,Kill,buffalo,Dry,3.416019479
U11,Kill,buffalo,Dry,2.027241742
U12,Kill,buffalo,Dry,1.639347247
U13,Kill,buffalo,Dry,1.131639964
V10,Kill,buffalo,Dry,2.430128442
B03,Kill,wildebeest,Wet,29.82806343
B04,Kill,wildebeest,Wet,64.60861769
B05,Kill,wildebeest,Wet,47.24032932
B06,Kill,wildebeest,Wet,44.73715454
B07,Kill,wildebeest,Wet,30.65890428
B08,Kill,wildebeest,Wet,22.48274849
C02,Kill,wildebeest,Wet,63.53252967
C03,Kill,wildebeest,Wet,67.54770134
C04,Kill,wildebeest,Wet,72.52945256
C05,Kill,wildebeest,Wet,73.14891099
C06,Kill,wildebeest,Wet,71.78354465
C07,Kill,wildebeest,Wet,64.94078718
C08,Kill,wildebeest,Wet,57.63984215
C09,Kill,wildebeest,Wet,25.84249126
C10,Kill,wildebeest,Wet,13.52581464
C11,Kill,wildebeest,Wet,12.36813072
C12,Kill,wildebeest,Wet,12.56088317
C13,Kill,wildebeest,Wet,12.5931153
D02,Kill,wildebeest,Wet,76.45364856
D03,Kill,wildebeest,Wet,81.59332003
D04,Kill,wildebeest,Wet,87.87443626
D05,Kill,wildebeest,Wet,88.36526951
D06,Kill,wildebeest,Wet,85.26266652
D07,Kill,wildebeest,Wet,76.6270897
D08,Kill,wildebeest,Wet,64.39043758
D09,Kill,wildebeest,Wet,53.07216571
D10,Kill,wildebeest,Wet,17.58682209
D11,Kill,wildebeest,Wet,20.26289311
D12,Kill,wildebeest,Wet,18.42726122
D13,Kill,wildebeest,Wet,16.57507015
E01,Kill,wildebeest,Wet,67.17180683
E02,Kill,wildebeest,Wet,80.1776003
E03,Kill,wildebeest,Wet,85.95820448
E04,Kill,wildebeest,Wet,93.37106451
E05,Kill,wildebeest,Wet,94.51065082
E06,Kill,wildebeest,Wet,91.18713582
E07,Kill,wildebeest,Wet,80.78143469
E08,Kill,wildebeest,Wet,74.10245553
E09,Kill,wildebeest,Wet,60.36808836
E10,Kill,wildebeest,Wet,32.05590936
E11,Kill,wildebeest,Wet,26.38199516
E12,Kill,wildebeest,Wet,23.43457215
E13,Kill,wildebeest,Wet,21.84364978
F01,Kill,wildebeest,Wet,70.63392292
F02,Kill,wildebeest,Wet,84.80777123
F03,Kill,wildebeest,Wet,90.65900219
F04,Kill,wildebeest,Wet,98.40896934
F05,Kill,wildebeest,Wet,99.67694131
F06,Kill,wildebeest,Wet,96.87096274
F07,Kill,wildebeest,Wet,84.58415147
F08,Kill,wildebeest,Wet,79.78212581
F09,Kill,wildebeest,Wet,66.80160774
F10,Kill,wildebeest,Wet,55.77740052
F11,Kill,wildebeest,Wet,40.98944649
F12,Kill,wildebeest,Wet,33.2314202
F13,Kill,wildebeest,Wet,26.70994964
G01,Kill,wildebeest,Wet,68.1845682
G02,Kill,wildebeest,Wet,82.002864
G03,Kill,wildebeest,Wet,87.14646135
G04,Kill,wildebeest,Wet,95.38048191
G05,Kill,wildebeest,Wet,99.03957679
G06,Kill,wildebeest,Wet,95.08959122
G07,Kill,wildebeest,Wet,86.90635624
G08,Kill,wildebeest,Wet,81.79742548
G09,Kill,wildebeest,Wet,68.70043336
G11,Kill,wildebeest,Wet,48.09572244
G12,Kill,wildebeest,Wet,47.00934617
G13,Kill,wildebeest,Wet,39.59578388
H01,Kill,wildebeest,Wet,65.05315289
H02,Kill,wildebeest,Wet,77.70511676
H03,Kill,wildebeest,Wet,83.04742933
H04,Kill,wildebeest,Wet,90.922913
H05,Kill,wildebeest,Wet,92.53968341
H06,Kill,wildebeest,Wet,91.99356897
H07,Kill,wildebeest,Wet,85.49396638
H08,Kill,wildebeest,Wet,80.57923473
H09,Kill,wildebeest,Wet,70.77602562
H10,Kill,wildebeest,Wet,61.86570907
H11,Kill,wildebeest,Wet,58.28056749
H12,Kill,wildebeest,Wet,53.65332001
H13,Kill,wildebeest,Wet,47.08618417
I02,Kill,wildebeest,Wet,68.57057165
I03,Kill,wildebeest,Wet,72.99260687
I04,Kill,wildebeest,Wet,79.97840971
I05,Kill,wildebeest,Wet,82.83408148
I06,Kill,wildebeest,Wet,84.36139446
I07,Kill,wildebeest,Wet,81.18656014
I08,Kill,wildebeest,Wet,77.88864875
I09,Kill,wildebeest,Wet,69.79167214
I10,Kill,wildebeest,Wet,66.55759986
I11,Kill,wildebeest,Wet,59.78804561
I12,Kill,wildebeest,Wet,56.65139222
I13,Kill,wildebeest,Wet,53.32054381
J02,Kill,wildebeest,Wet,63.1097373
J03,Kill,wildebeest,Wet,68.31285412
J04,Kill,wildebeest,Wet,75.0953303
J05,Kill,wildebeest,Wet,74.26644293
J06,Kill,wildebeest,Wet,79.58592598
J07,Kill,wildebeest,Wet,78.25659799
J08,Kill,wildebeest,Wet,75.77096317
J09,Kill,wildebeest,Wet,67.42214797
J10,Kill,wildebeest,Wet,64.71886336
J11,Kill,wildebeest,Wet,59.12052543
J12,Kill,wildebeest,Wet,55.3457158
J13,Kill,wildebeest,Wet,54.23904266
K03,Kill,wildebeest,Wet,54.74644139
K04,Kill,wildebeest,Wet,65.96691135
K05,Kill,wildebeest,Wet,69.65195107
K06,Kill,wildebeest,Wet,71.63715414
K07,Kill,wildebeest,Wet,71.49114641
K08,Kill,wildebeest,Wet,69.51310618
K09,Kill,wildebeest,Wet,65.73544347
K10,Kill,wildebeest,Wet,62.17348656
K11,Kill,wildebeest,Wet,53.23773477
K12,Kill,wildebeest,Wet,43.26879994
K13,Kill,wildebeest,Wet,41.05967915
L03,Kill,wildebeest,Wet,28.15477124
L04,Kill,wildebeest,Wet,49.59250906
L05,Kill,wildebeest,Wet,56.8294595
L06,Kill,wildebeest,Wet,62.58754466
L07,Kill,wildebeest,Wet,64.4995177
L08,Kill,wildebeest,Wet,66.67900279
L09,Kill,wildebeest,Wet,59.40503977
L10,Kill,wildebeest,Wet,56.03773989
L11,Kill,wildebeest,Wet,40.70881947
L12,Kill,wildebeest,Wet,29.12687925
L13,Kill,wildebeest,Wet,31.62616112
M03,Kill,wildebeest,Wet,19.06008304
M04,Kill,wildebeest,Wet,35.51561962
M05,Kill,wildebeest,Wet,50.7132621
M06,Kill,wildebeest,Wet,55.51822578
M07,Kill,wildebeest,Wet,58.37288332
M08,Kill,wildebeest,Wet,58.46569769
M09,Kill,wildebeest,Wet,55.6045925
M10,Kill,wildebeest,Wet,43.99748776
M11,Kill,wildebeest,Wet,36.8866856
M12,Kill,wildebeest,Wet,26.16502035
M13,Kill,wildebeest,Wet,21.5517057
N03,Kill,wildebeest,Wet,10.50461898
N04,Kill,wildebeest,Wet,16.00350448
N05,Kill,wildebeest,Wet,19.75010574
N06,Kill,wildebeest,Wet,28.89641493
N07,Kill,wildebeest,Wet,37.2177161
N08,Kill,wildebeest,Wet,42.98024273
N09,Kill,wildebeest,Wet,43.41370319
N10,Kill,wildebeest,Wet,38.97577932
N11,Kill,wildebeest,Wet,35.12985631
N12,Kill,wildebeest,Wet,26.65514625
N13,Kill,wildebeest,Wet,21.40616699
O04,Kill,wildebeest,Wet,12.02408467
O05,Kill,wildebeest,Wet,14.16482856
O06,Kill,wildebeest,Wet,14.83159562
O07,Kill,wildebeest,Wet,22.58201787
O08,Kill,wildebeest,Wet,27.427515
O09,Kill,wildebeest,Wet,35.70948799
O10,Kill,wildebeest,Wet,38.77055316
O11,Kill,wildebeest,Wet,38.02186721
O12,Kill,wildebeest,Wet,34.17386363
O13,Kill,wildebeest,Wet,29.47564022
P04,Kill,wildebeest,Wet,6.684537049
P05,Kill,wildebeest,Wet,9.961204748
P06,Kill,wildebeest,Wet,12.43205127
P06,Kill,wildebeest,Wet,12.43205127
P07,Kill,wildebeest,Wet,18.15824137
P08,Kill,wildebeest,Wet,23.74037834
P09,Kill,wildebeest,Wet,33.73223792
P10,Kill,wildebeest,Wet,39.80358517
P11,Kill,wildebeest,Wet,40.77894297
P12,Kill,wildebeest,Wet,38.56575861
P13,Kill,wildebeest,Wet,35.6448171
Q05,Kill,wildebeest,Wet,7.250288562
Q06,Kill,wildebeest,Wet,9.599669824
Q07,Kill,wildebeest,Wet,15.9632417
Q08,Kill,wildebeest,Wet,21.21276545
Q09,Kill,wildebeest,Wet,33.481476
Q10,Kill,wildebeest,Wet,42.8361385
Q11,Kill,wildebeest,Wet,44.66248548
Q12,Kill,wildebeest,Wet,46.54958308
Q13,Kill,wildebeest,Wet,45.41218463
R05,Kill,wildebeest,Wet,6.513727184
R06,Kill,wildebeest,Wet,8.988606518
R07,Kill,wildebeest,Wet,15.76407852
R08,Kill,wildebeest,Wet,21.26103693
R09,Kill,wildebeest,Wet,35.83915588
R10,Kill,wildebeest,Wet,44.21800584
R11,Kill,wildebeest,Wet,48.01743407
R12,Kill,wildebeest,Wet,49.27546028
R13,Kill,wildebeest,Wet,49.11716723
S07,Kill,wildebeest,Wet,15.13895231
S08,Kill,wildebeest,Wet,21.50317391
S09,Kill,wildebeest,Wet,36.62290592
S10,Kill,wildebeest,Wet,46.62595681
S11,Kill,wildebeest,Wet,49.67187755
S12,Kill,wildebeest,Wet,52.9072615
S13,Kill,wildebeest,Wet,51.92574387
T08,Kill,wildebeest,Wet,19.24302396
T09,Kill,wildebeest,Wet,35.06578984
T10,Kill,wildebeest,Wet,46.0162428
T11,Kill,wildebeest,Wet,49.99097916
T12,Kill,wildebeest,Wet,52.2515151
T13,Kill,wildebeest,Wet,47.93921464
U09,Kill,wildebeest,Wet,31.50397363
U10,Kill,wildebeest,Wet,44.07090187
U11,Kill,wildebeest,Wet,43.92430129
U12,Kill,wildebeest,Wet,49.35462934
U13,Kill,wildebeest,Wet,47.47250886
V10,Kill,wildebeest,Wet,28.66702322
B03,Kill,wildebeest,Dry,50.02960769
B04,Kill,wildebeest,Dry,55.03618732
B05,Kill,wildebeest,Dry,52.4290825
B06,Kill,wildebeest,Dry,48.90310622
B07,Kill,wildebeest,Dry,44.31733723
B08,Kill,wildebeest,Dry,36.54225853
C02,Kill,wildebeest,Dry,57.12686795
C03,Kill,wildebeest,Dry,64.65376807
C04,Kill,wildebeest,Dry,70.28041651
C05,Kill,wildebeest,Dry,67.65198071
C06,Kill,wildebeest,Dry,62.82964917
C07,Kill,wildebeest,Dry,56.7625635
C08,Kill,wildebeest,Dry,48.08710236
C09,Kill,wildebeest,Dry,26.22207951
C10,Kill,wildebeest,Dry,20.1650935
C11,Kill,wildebeest,Dry,17.40434153
C12,Kill,wildebeest,Dry,16.3115661
C13,Kill,wildebeest,Dry,15.34099638
D02,Kill,wildebeest,Dry,66.63042169
D03,Kill,wildebeest,Dry,82.30279998
D04,Kill,wildebeest,Dry,83.78381608
D05,Kill,wildebeest,Dry,81.58628828
D06,Kill,wildebeest,Dry,74.9511914
D07,Kill,wildebeest,Dry,66.12254532
D08,Kill,wildebeest,Dry,45.5022753
D09,Kill,wildebeest,Dry,35.54110312
D10,Kill,wildebeest,Dry,25.51240949
D11,Kill,wildebeest,Dry,22.98884542
D12,Kill,wildebeest,Dry,22.6867792
D13,Kill,wildebeest,Dry,21.42237961
E01,Kill,wildebeest,Dry,60.2502634
E02,Kill,wildebeest,Dry,73.0973892
E03,Kill,wildebeest,Dry,92.64270725
E04,Kill,wildebeest,Dry,95.32181955
E05,Kill,wildebeest,Dry,91.77218807
E06,Kill,wildebeest,Dry,84.54048814
E07,Kill,wildebeest,Dry,74.32785684
E08,Kill,wildebeest,Dry,63.73258048
E09,Kill,wildebeest,Dry,39.0604369
E10,Kill,wildebeest,Dry,31.35985314
E11,Kill,wildebeest,Dry,26.46323612
E12,Kill,wildebeest,Dry,26.10210177
E13,Kill,wildebeest,Dry,25.28058609
F01,Kill,wildebeest,Dry,60.67377463
F02,Kill,wildebeest,Dry,72.49002428
F03,Kill,wildebeest,Dry,93.52380274
F04,Kill,wildebeest,Dry,97.16155061
F05,Kill,wildebeest,Dry,98.09503571
F06,Kill,wildebeest,Dry,89.28046497
F07,Kill,wildebeest,Dry,65.12465794
F08,Kill,wildebeest,Dry,65.12465794
F09,Kill,wildebeest,Dry,54.70324185
F10,Kill,wildebeest,Dry,41.49053718
F11,Kill,wildebeest,Dry,27.45332266
F12,Kill,wildebeest,Dry,28.46337477
F13,Kill,wildebeest,Dry,29.10155504
G01,Kill,wildebeest,Dry,56.39914868
G02,Kill,wildebeest,Dry,68.68305564
G03,Kill,wildebeest,Dry,78.8373305
G04,Kill,wildebeest,Dry,90.10189483
G05,Kill,wildebeest,Dry,88.46281778
G06,Kill,wildebeest,Dry,83.04038508
G07,Kill,wildebeest,Dry,73.70847372
G08,Kill,wildebeest,Dry,64.18696957
G09,Kill,wildebeest,Dry,40.86695033
G11,Kill,wildebeest,Dry,26.83056425
G12,Kill,wildebeest,Dry,28.08302585
G13,Kill,wildebeest,Dry,29.88046434
H01,Kill,wildebeest,Dry,49.74312648
H02,Kill,wildebeest,Dry,61.09761847
H03,Kill,wildebeest,Dry,71.93353343
H04,Kill,wildebeest,Dry,80.88740925
H05,Kill,wildebeest,Dry,80.19746773
H06,Kill,wildebeest,Dry,75.58073379
H07,Kill,wildebeest,Dry,69.74309335
H08,Kill,wildebeest,Dry,58.99499823
H09,Kill,wildebeest,Dry,40.05135859
H10,Kill,wildebeest,Dry,32.50204459
H11,Kill,wildebeest,Dry,27.57905115
H12,Kill,wildebeest,Dry,30.95034301
H13,Kill,wildebeest,Dry,30.5443578
I02,Kill,wildebeest,Dry,52.74485737
I03,Kill,wildebeest,Dry,67.14048919
I04,Kill,wildebeest,Dry,70.82526162
I05,Kill,wildebeest,Dry,71.37939186
I06,Kill,wildebeest,Dry,68.16508976
I07,Kill,wildebeest,Dry,63.27946287
I08,Kill,wildebeest,Dry,57.49340324
I09,Kill,wildebeest,Dry,39.85023041
I10,Kill,wildebeest,Dry,33.82927434
I11,Kill,wildebeest,Dry,29.35895095
I12,Kill,wildebeest,Dry,29.61888348
I13,Kill,wildebeest,Dry,31.22316386
J02,Kill,wildebeest,Dry,43.86431562
J03,Kill,wildebeest,Dry,58.23354521
J04,Kill,wildebeest,Dry,59.83082861
J05,Kill,wildebeest,Dry,61.94958687
J06,Kill,wildebeest,Dry,59.41280369
J07,Kill,wildebeest,Dry,58.61183465
J08,Kill,wildebeest,Dry,54.04045019
J09,Kill,wildebeest,Dry,40.45707715
J10,Kill,wildebeest,Dry,35.06299631
J11,Kill,wildebeest,Dry,30.0120431
J12,Kill,wildebeest,Dry,27.9568677
J13,Kill,wildebeest,Dry,27.32794853
K03,Kill,wildebeest,Dry,48.35638555
K04,Kill,wildebeest,Dry,52.11748818
K05,Kill,wildebeest,Dry,55.37132015
K06,Kill,wildebeest,Dry,55.70675028
K07,Kill,wildebeest,Dry,54.37045175
K08,Kill,wildebeest,Dry,49.46004742
K09,Kill,wildebeest,Dry,42.33105614
K10,Kill,wildebeest,Dry,35.70296373
K11,Kill,wildebeest,Dry,30.27727176
K12,Kill,wildebeest,Dry,25.39620949
K13,Kill,wildebeest,Dry,23.93569908
L03,Kill,wildebeest,Dry,33.97974842
L04,Kill,wildebeest,Dry,38.67843058
L05,Kill,wildebeest,Dry,43.19366677
L06,Kill,wildebeest,Dry,45.75093288
L07,Kill,wildebeest,Dry,47.28968053
L08,Kill,wildebeest,Dry,49.46004742
L09,Kill,wildebeest,Dry,41.90906796
L10,Kill,wildebeest,Dry,41.90906796
L11,Kill,wildebeest,Dry,30.67906449
L12,Kill,wildebeest,Dry,22.7866377
L13,Kill,wildebeest,Dry,20.68673474
M03,Kill,wildebeest,Dry,20.86486528
M04,Kill,wildebeest,Dry,34.90626589
M05,Kill,wildebeest,Dry,38.49025753
M06,Kill,wildebeest,Dry,42.54268441
M07,Kill,wildebeest,Dry,44.08974361
M08,Kill,wildebeest,Dry,44.54552431
M09,Kill,wildebeest,Dry,43.41714251
M10,Kill,wildebeest,Dry,37.58481537
M11,Kill,wildebeest,Dry,31.63898258
M12,Kill,wildebeest,Dry,23.19351018
M13,Kill,wildebeest,Dry,16.24033603
N03,Kill,wildebeest,Dry,22.28922218
N04,Kill,wildebeest,Dry,28.97337932
N05,Kill,wildebeest,Dry,34.75048502
N06,Kill,wildebeest,Dry,37.4070078
N07,Kill,wildebeest,Dry,38.86803623
N08,Kill,wildebeest,Dry,40.25371011
N09,Kill,wildebeest,Dry,40.25371011
N10,Kill,wildebeest,Dry,37.76279417
N11,Kill,wildebeest,Dry,33.08644856
N12,Kill,wildebeest,Dry,24.15269424
N13,Kill,wildebeest,Dry,17.70118611
O04,Kill,wildebeest,Dry,22.58696724
O05,Kill,wildebeest,Dry,26.95429007
O06,Kill,wildebeest,Dry,32.21237423
O07,Kill,wildebeest,Dry,35.22015192
O08,Kill,wildebeest,Dry,31.9242711
O09,Kill,wildebeest,Dry,38.3063734
O10,Kill,wildebeest,Dry,36.88586485
O11,Kill,wildebeest,Dry,32.93983104
O12,Kill,wildebeest,Dry,24.48232491
O13,Kill,wildebeest,Dry,19.00214428
P04,Kill,wildebeest,Dry,16.52656525
P05,Kill,wildebeest,Dry,21.23357976
P06,Kill,wildebeest,Dry,24.70670617
P06,Kill,wildebeest,Dry,24.70670617
P07,Kill,wildebeest,Dry,29.48891228
P08,Kill,wildebeest,Dry,31.9242711
P09,Kill,wildebeest,Dry,35.38000602
P10,Kill,wildebeest,Dry,34.44036301
P11,Kill,wildebeest,Dry,30.41001058
P12,Kill,wildebeest,Dry,23.50618788
P13,Kill,wildebeest,Dry,13.61899409
Q05,Kill,wildebeest,Dry,8.894344548
Q06,Kill,wildebeest,Dry,19.65177757
Q07,Kill,wildebeest,Dry,22.88756498
Q08,Kill,wildebeest,Dry,27.83081501
Q09,Kill,wildebeest,Dry,27.83081501
Q10,Kill,wildebeest,Dry,28.20968185
Q11,Kill,wildebeest,Dry,24.59427529
Q12,Kill,wildebeest,Dry,21.14047666
Q13,Kill,wildebeest,Dry,17.77583588
R05,Kill,wildebeest,Dry,5.056795336
R06,Kill,wildebeest,Dry,7.754824474
R07,Kill,wildebeest,Dry,10.41999565
R08,Kill,wildebeest,Dry,13.49785129
R09,Kill,wildebeest,Dry,17.03634114
R10,Kill,wildebeest,Dry,16.889981
R11,Kill,wildebeest,Dry,15.68017354
R12,Kill,wildebeest,Dry,14.23636341
R13,Kill,wildebeest,Dry,12.05296208
S07,Kill,wildebeest,Dry,6.31182101
S08,Kill,wildebeest,Dry,8.100912421
S09,Kill,wildebeest,Dry,11.55090614
S10,Kill,wildebeest,Dry,13.20236875
S11,Kill,wildebeest,Dry,13.14374882
S12,Kill,wildebeest,Dry,11.7172043
