wet.dry,pd.day,pop.unit,site.id,var.measure,var.measure.unit,var.val
Wet,Night,Elephant,E06,Prey abundance (index),Index,24
Dry,Night,Elephant,E06,Prey abundance (index),Index,20
Wet,Day,Elephant,E07,Prey abundance (index),Index,31
Dry,Day,Elephant,E07,Prey abundance (index),Index,4
Wet,Night,Elephant,E07,Prey abundance (index),Index,12
Dry,Night,Elephant,E07,Prey abundance (index),Index,48
Wet,Day,Elephant,E08,Prey abundance (index),Index,41
Dry,Day,Elephant,E08,Prey abundance (index),Index,17
Wet,Night,Elephant,E08,Prey abundance (index),Index,28
Dry,Night,Elephant,E08,Prey abundance (index),Index,2
Wet,Day,Elephant,E09,Prey abundance (index),Index,24
Dry,Day,Elephant,E09,Prey abundance (index),Index,1
Wet,Night,Elephant,E09,Prey abundance (index),Index,22
Dry,Night,Elephant,E09,Prey abundance (index),Index,20
Wet,Day,Elephant,E10,Prey abundance (index),Index,32
Dry,Day,Elephant,E10,Prey abundance (index),Index,10
Wet,Night,Elephant,E10,Prey abundance (index),Index,29
Dry,Night,Elephant,E10,Prey abundance (index),Index,27
Wet,Day,Elephant,E11,Prey abundance (index),Index,33
Dry,Day,Elephant,E11,Prey abundance (index),Index,19
Wet,Night,Elephant,E11,Prey abundance (index),Index,37
Dry,Night,Elephant,E11,Prey abundance (index),Index,24
Wet,Day,Elephant,E12,Prey abundance (index),Index,21
Dry,Day,Elephant,E12,Prey abundance (index),Index,51
Wet,Night,Elephant,E12,Prey abundance (index),Index,34
Dry,Night,Elephant,E12,Prey abundance (index),Index,35
Wet,Day,Elephant,E13,Prey abundance (index),Index,43
Dry,Day,Elephant,E13,Prey abundance (index),Index,38
Wet,Night,Elephant,E13,Prey abundance (index),Index,47
Dry,Night,Elephant,E13,Prey abundance (index),Index,44
Wet,Day,Elephant,F01,Prey abundance (index),Index,48
Dry,Day,Elephant,F01,Prey abundance (index),Index,52
Wet,Night,Elephant,F01,Prey abundance (index),Index,25
Dry,Night,Elephant,F01,Prey abundance (index),Index,32
Wet,Day,Elephant,F02,Prey abundance (index),Index,33
Dry,Day,Elephant,F02,Prey abundance (index),Index,43
Wet,Night,Elephant,F02,Prey abundance (index),Index,10
Dry,Night,Elephant,F02,Prey abundance (index),Index,18
Wet,Day,Elephant,F03,Prey abundance (index),Index,9
Dry,Day,Elephant,F03,Prey abundance (index),Index,39
Wet,Night,Elephant,F03,Prey abundance (index),Index,18
Dry,Night,Elephant,F03,Prey abundance (index),Index,49
Wet,Day,Elephant,F04,Prey abundance (index),Index,61
Dry,Day,Elephant,F04,Prey abundance (index),Index,48
Wet,Night,Elephant,F04,Prey abundance (index),Index,18
Dry,Night,Elephant,F04,Prey abundance (index),Index,16
Wet,Day,Elephant,F05,Prey abundance (index),Index,18
Dry,Day,Elephant,F05,Prey abundance (index),Index,29
Wet,Night,Elephant,F05,Prey abundance (index),Index,36
Dry,Night,Elephant,F05,Prey abundance (index),Index,39
Wet,Day,Elephant,F06,Prey abundance (index),Index,12
Dry,Day,Elephant,F06,Prey abundance (index),Index,35
Wet,Night,Elephant,F06,Prey abundance (index),Index,23
Dry,Night,Elephant,F06,Prey abundance (index),Index,20
Wet,Day,Elephant,F07,Prey abundance (index),Index,18
Dry,Day,Elephant,F07,Prey abundance (index),Index,25
Wet,Night,Elephant,F07,Prey abundance (index),Index,42
Dry,Night,Elephant,F07,Prey abundance (index),Index,26
Wet,Day,Elephant,F08,Prey abundance (index),Index,3
Dry,Day,Elephant,F08,Prey abundance (index),Index,37
Wet,Night,Elephant,F08,Prey abundance (index),Index,39
Dry,Night,Elephant,F08,Prey abundance (index),Index,43
Wet,Day,Elephant,F09,Prey abundance (index),Index,22
Dry,Day,Elephant,F09,Prey abundance (index),Index,21
Wet,Night,Elephant,F09,Prey abundance (index),Index,33
Dry,Night,Elephant,F09,Prey abundance (index),Index,22
Wet,Day,Elephant,F10,Prey abundance (index),Index,1
Dry,Day,Elephant,F10,Prey abundance (index),Index,13
Wet,Night,Elephant,F10,Prey abundance (index),Index,14
Dry,Night,Elephant,F10,Prey abundance (index),Index,26
Wet,Day,Elephant,F11,Prey abundance (index),Index,44
Dry,Day,Elephant,F11,Prey abundance (index),Index,33
Wet,Night,Elephant,F11,Prey abundance (index),Index,0
Dry,Night,Elephant,F11,Prey abundance (index),Index,30
Wet,Day,Elephant,F12,Prey abundance (index),Index,11
Dry,Day,Elephant,F12,Prey abundance (index),Index,50
Wet,Night,Elephant,F12,Prey abundance (index),Index,13
Dry,Night,Elephant,F12,Prey abundance (index),Index,32
Wet,Day,Elephant,F13,Prey abundance (index),Index,22
Dry,Day,Elephant,F13,Prey abundance (index),Index,28
Wet,Night,Elephant,F13,Prey abundance (index),Index,13
Dry,Night,Elephant,F13,Prey abundance (index),Index,36
Wet,Day,Elephant,G01,Prey abundance (index),Index,1
Dry,Day,Elephant,G01,Prey abundance (index),Index,49
Wet,Night,Elephant,G01,Prey abundance (index),Index,20
Dry,Night,Elephant,G01,Prey abundance (index),Index,24
Wet,Day,Elephant,G02,Prey abundance (index),Index,9
Dry,Day,Elephant,G02,Prey abundance (index),Index,48
Wet,Night,Elephant,G02,Prey abundance (index),Index,19
Dry,Night,Elephant,G02,Prey abundance (index),Index,49
Wet,Day,Elephant,G03,Prey abundance (index),Index,38
Dry,Day,Elephant,G03,Prey abundance (index),Index,27
Wet,Night,Elephant,G03,Prey abundance (index),Index,15
Dry,Night,Elephant,G03,Prey abundance (index),Index,27
Wet,Day,Elephant,G04,Prey abundance (index),Index,16
Dry,Day,Elephant,G04,Prey abundance (index),Index,2
Wet,Night,Elephant,G04,Prey abundance (index),Index,17
Dry,Night,Elephant,G04,Prey abundance (index),Index,9
Wet,Day,Elephant,G05,Prey abundance (index),Index,31
Dry,Day,Elephant,G05,Prey abundance (index),Index,23
Wet,Night,Elephant,G05,Prey abundance (index),Index,19
Dry,Night,Elephant,G05,Prey abundance (index),Index,31
Wet,Day,Elephant,G06,Prey abundance (index),Index,23
Dry,Day,Elephant,G06,Prey abundance (index),Index,34
Wet,Night,Elephant,G06,Prey abundance (index),Index,50
Dry,Night,Elephant,G06,Prey abundance (index),Index,33
Wet,Day,Elephant,G07,Prey abundance (index),Index,13
Dry,Day,Elephant,G07,Prey abundance (index),Index,11
Wet,Night,Elephant,G07,Prey abundance (index),Index,35
Dry,Night,Elephant,G07,Prey abundance (index),Index,9
Wet,Day,Elephant,G08,Prey abundance (index),Index,9
Dry,Day,Elephant,G08,Prey abundance (index),Index,42
Wet,Night,Elephant,G08,Prey abundance (index),Index,22
Dry,Night,Elephant,G08,Prey abundance (index),Index,54
Wet,Day,Elephant,G09,Prey abundance (index),Index,1
Dry,Day,Elephant,G09,Prey abundance (index),Index,58
Wet,Night,Elephant,G09,Prey abundance (index),Index,10
Dry,Night,Elephant,G09,Prey abundance (index),Index,49
Wet,Day,Elephant,G11,Prey abundance (index),Index,44
Dry,Day,Elephant,G11,Prey abundance (index),Index,30
Wet,Night,Elephant,G11,Prey abundance (index),Index,8
Dry,Night,Elephant,G11,Prey abundance (index),Index,40
Wet,Day,Elephant,G12,Prey abundance (index),Index,24
Dry,Day,Elephant,G12,Prey abundance (index),Index,2
Wet,Night,Elephant,G12,Prey abundance (index),Index,0
Dry,Night,Elephant,G12,Prey abundance (index),Index,21
Wet,Day,Elephant,G13,Prey abundance (index),Index,38
Dry,Day,Elephant,G13,Prey abundance (index),Index,37
Wet,Night,Elephant,G13,Prey abundance (index),Index,18
Dry,Night,Elephant,G13,Prey abundance (index),Index,9
Wet,Day,Elephant,H01,Prey abundance (index),Index,38
Dry,Day,Elephant,H01,Prey abundance (index),Index,32
Wet,Night,Elephant,H01,Prey abundance (index),Index,37
Dry,Night,Elephant,H01,Prey abundance (index),Index,41
Wet,Day,Elephant,H02,Prey abundance (index),Index,11
Dry,Day,Elephant,H02,Prey abundance (index),Index,11
Wet,Night,Elephant,H02,Prey abundance (index),Index,28
Dry,Night,Elephant,H02,Prey abundance (index),Index,14
Wet,Day,Elephant,H03,Prey abundance (index),Index,13
Dry,Day,Elephant,H03,Prey abundance (index),Index,47
Wet,Night,Elephant,H03,Prey abundance (index),Index,28
Dry,Night,Elephant,H03,Prey abundance (index),Index,27
Wet,Day,Elephant,H04,Prey abundance (index),Index,40
Dry,Day,Elephant,H04,Prey abundance (index),Index,21
Dry,Day,Topi,J12,Prey abundance (index),Index,63
Wet,Night,Topi,J12,Prey abundance (index),Index,12
Dry,Night,Topi,J12,Prey abundance (index),Index,7
Wet,Day,Topi,J13,Prey abundance (index),Index,58
Dry,Day,Topi,J13,Prey abundance (index),Index,33
Wet,Night,Topi,J13,Prey abundance (index),Index,0
Dry,Night,Topi,J13,Prey abundance (index),Index,35
Wet,Day,Topi,K03,Prey abundance (index),Index,37
Dry,Day,Topi,K03,Prey abundance (index),Index,41
Wet,Night,Topi,K03,Prey abundance (index),Index,36
Dry,Night,Topi,K03,Prey abundance (index),Index,13
Wet,Day,Topi,K04,Prey abundance (index),Index,13
Dry,Day,Topi,K04,Prey abundance (index),Index,36
Wet,Night,Topi,K04,Prey abundance (index),Index,4
Dry,Night,Topi,K04,Prey abundance (index),Index,33
Wet,Day,Topi,K05,Prey abundance (index),Index,10
Wet,Night,Elephant,H08,Prey abundance (index),Index,2
Dry,Night,Elephant,H08,Prey abundance (index),Index,4
Wet,Day,Elephant,H09,Prey abundance (index),Index,34
Dry,Day,Elephant,H09,Prey abundance (index),Index,17
Wet,Night,Elephant,H09,Prey abundance (index),Index,36
Dry,Night,Elephant,H09,Prey abundance (index),Index,21
Wet,Day,Elephant,H10,Prey abundance (index),Index,11
Dry,Day,Elephant,H10,Prey abundance (index),Index,35
Wet,Night,Elephant,H10,Prey abundance (index),Index,37
Dry,Night,Elephant,H10,Prey abundance (index),Index,0
Wet,Day,Elephant,H11,Prey abundance (index),Index,8
Dry,Day,Elephant,H11,Prey abundance (index),Index,21
Wet,Night,Elephant,H11,Prey abundance (index),Index,14
Dry,Night,Elephant,H11,Prey abundance (index),Index,19
Wet,Day,Elephant,H12,Prey abundance (index),Index,24
Dry,Day,Elephant,H12,Prey abundance (index),Index,3
Wet,Night,Elephant,H12,Prey abundance (index),Index,2
Dry,Night,Elephant,H12,Prey abundance (index),Index,37
Wet,Day,Elephant,H13,Prey abundance (index),Index,26
Dry,Day,Elephant,H13,Prey abundance (index),Index,11
Wet,Night,Elephant,H13,Prey abundance (index),Index,31
Dry,Night,Elephant,H13,Prey abundance (index),Index,3
Wet,Day,Elephant,I02,Prey abundance (index),Index,32
Dry,Day,Elephant,I02,Prey abundance (index),Index,17
Wet,Night,Elephant,I02,Prey abundance (index),Index,10
Dry,Night,Elephant,I02,Prey abundance (index),Index,54
Wet,Day,Elephant,I03,Prey abundance (index),Index,47
Dry,Day,Elephant,I03,Prey abundance (index),Index,22
Wet,Night,Elephant,I03,Prey abundance (index),Index,15
Dry,Night,Elephant,I03,Prey abundance (index),Index,43
Wet,Day,Elephant,I04,Prey abundance (index),Index,27
Dry,Day,Elephant,I04,Prey abundance (index),Index,35
Wet,Night,Elephant,I04,Prey abundance (index),Index,20
Dry,Night,Elephant,I04,Prey abundance (index),Index,40
Wet,Day,Elephant,I05,Prey abundance (index),Index,42
Dry,Day,Elephant,I05,Prey abundance (index),Index,34
Wet,Night,Elephant,I05,Prey abundance (index),Index,32
Dry,Night,Elephant,I05,Prey abundance (index),Index,2
Wet,Day,Elephant,I06,Prey abundance (index),Index,28
Dry,Day,Elephant,I06,Prey abundance (index),Index,4
Wet,Night,Elephant,I06,Prey abundance (index),Index,39
Dry,Night,Elephant,I06,Prey abundance (index),Index,37
Wet,Day,Elephant,I07,Prey abundance (index),Index,22
Dry,Day,Elephant,I07,Prey abundance (index),Index,12
Wet,Night,Elephant,I07,Prey abundance (index),Index,29
Dry,Night,Elephant,I07,Prey abundance (index),Index,40
Wet,Day,Elephant,I08,Prey abundance (index),Index,32
Dry,Day,Elephant,I08,Prey abundance (index),Index,50
Wet,Night,Elephant,I08,Prey abundance (index),Index,54
Dry,Night,Elephant,I08,Prey abundance (index),Index,20
Wet,Day,Elephant,I09,Prey abundance (index),Index,3
Dry,Day,Elephant,I09,Prey abundance (index),Index,21
Wet,Night,Elephant,I09,Prey abundance (index),Index,20
Dry,Night,Elephant,I09,Prey abundance (index),Index,9
Wet,Day,Elephant,I10,Prey abundance (index),Index,18
Dry,Day,Elephant,I10,Prey abundance (index),Index,6
Wet,Night,Elephant,I10,Prey abundance (index),Index,14
Dry,Night,Elephant,I10,Prey abundance (index),Index,12
Wet,Day,Elephant,I11,Prey abundance (index),Index,1
Dry,Day,Elephant,I11,Prey abundance (index),Index,49
Wet,Night,Elephant,I11,Prey abundance (index),Index,44
Dry,Night,Elephant,I11,Prey abundance (index),Index,7
Wet,Day,Elephant,I12,Prey abundance (index),Index,5
Dry,Day,Elephant,I12,Prey abundance (index),Index,13
Wet,Night,Elephant,I12,Prey abundance (index),Index,36
Dry,Night,Elephant,I12,Prey abundance (index),Index,40
Wet,Day,Elephant,I13,Prey abundance (index),Index,51
Dry,Day,Elephant,I13,Prey abundance (index),Index,40
Wet,Night,Elephant,I13,Prey abundance (index),Index,37
Dry,Night,Elephant,I13,Prey abundance (index),Index,13
Wet,Day,Elephant,J02,Prey abundance (index),Index,38
Dry,Day,Elephant,J02,Prey abundance (index),Index,36
Wet,Night,Elephant,J02,Prey abundance (index),Index,45
Dry,Night,Elephant,J02,Prey abundance (index),Index,39
Wet,Day,Elephant,J03,Prey abundance (index),Index,36
Dry,Day,Elephant,J03,Prey abundance (index),Index,31
Wet,Night,Elephant,J03,Prey abundance (index),Index,40
Dry,Night,Elephant,J03,Prey abundance (index),Index,12
Wet,Day,Elephant,J04,Prey abundance (index),Index,49
Dry,Day,Elephant,J04,Prey abundance (index),Index,46
Wet,Night,Elephant,J04,Prey abundance (index),Index,33
Dry,Night,Elephant,J04,Prey abundance (index),Index,33
Wet,Day,Elephant,J05,Prey abundance (index),Index,50
Dry,Day,Elephant,J05,Prey abundance (index),Index,48
Wet,Night,Elephant,J05,Prey abundance (index),Index,40
Dry,Night,Elephant,J05,Prey abundance (index),Index,41
Wet,Day,Elephant,J06,Prey abundance (index),Index,3
Dry,Day,Elephant,J06,Prey abundance (index),Index,40
Wet,Night,Elephant,J06,Prey abundance (index),Index,12
Dry,Night,Elephant,J06,Prey abundance (index),Index,4
Wet,Day,Elephant,J07,Prey abundance (index),Index,18
Dry,Day,Elephant,J07,Prey abundance (index),Index,29
Wet,Night,Elephant,J07,Prey abundance (index),Index,5
Dry,Night,Elephant,J07,Prey abundance (index),Index,26
Wet,Day,Elephant,J08,Prey abundance (index),Index,37
Dry,Day,Elephant,J08,Prey abundance (index),Index,6
Wet,Night,Elephant,J08,Prey abundance (index),Index,45
Dry,Night,Elephant,J08,Prey abundance (index),Index,32
Wet,Day,Elephant,J09,Prey abundance (index),Index,2
Dry,Day,Elephant,J09,Prey abundance (index),Index,5
Wet,Night,Elephant,J09,Prey abundance (index),Index,47
Dry,Night,Elephant,J09,Prey abundance (index),Index,4
Wet,Day,Elephant,J10,Prey abundance (index),Index,41
Dry,Day,Elephant,J10,Prey abundance (index),Index,12
Wet,Night,Elephant,J10,Prey abundance (index),Index,23
Dry,Night,Elephant,J10,Prey abundance (index),Index,17
Wet,Day,Elephant,J11,Prey abundance (index),Index,4
Dry,Day,Elephant,J11,Prey abundance (index),Index,3
Wet,Night,Elephant,J11,Prey abundance (index),Index,37
Dry,Night,Elephant,J11,Prey abundance (index),Index,39
Wet,Day,Elephant,J12,Prey abundance (index),Index,38
Dry,Day,Elephant,J12,Prey abundance (index),Index,16
Wet,Night,Elephant,J12,Prey abundance (index),Index,0
Dry,Night,Elephant,J12,Prey abundance (index),Index,22
Wet,Day,Elephant,J13,Prey abundance (index),Index,19
Dry,Day,Elephant,J13,Prey abundance (index),Index,42
Wet,Night,Elephant,J13,Prey abundance (index),Index,13
Dry,Night,Elephant,J13,Prey abundance (index),Index,37
Wet,Day,Elephant,K03,Prey abundance (index),Index,31
Dry,Day,Elephant,K03,Prey abundance (index),Index,31
Wet,Night,Elephant,K03,Prey abundance (index),Index,34
Dry,Night,Elephant,K03,Prey abundance (index),Index,3
Wet,Day,Elephant,K04,Prey abundance (index),Index,10
Dry,Day,Elephant,K04,Prey abundance (index),Index,25
Wet,Night,Elephant,K04,Prey abundance (index),Index,5
Dry,Night,Elephant,K04,Prey abundance (index),Index,58
Wet,Day,Elephant,K05,Prey abundance (index),Index,30
Dry,Day,Elephant,K05,Prey abundance (index),Index,32
Wet,Night,Elephant,K05,Prey abundance (index),Index,46
Dry,Night,Elephant,K05,Prey abundance (index),Index,18
Wet,Day,Elephant,K06,Prey abundance (index),Index,29
Dry,Day,Elephant,K06,Prey abundance (index),Index,41
Wet,Night,Elephant,K06,Prey abundance (index),Index,17
Dry,Night,Elephant,K06,Prey abundance (index),Index,44
Wet,Day,Elephant,K07,Prey abundance (index),Index,14
Dry,Day,Elephant,K07,Prey abundance (index),Index,44
Wet,Night,Elephant,K07,Prey abundance (index),Index,22
Dry,Night,Elephant,K07,Prey abundance (index),Index,37
Wet,Day,Elephant,K08,Prey abundance (index),Index,43
Dry,Day,Elephant,K08,Prey abundance (index),Index,65
Wet,Night,Elephant,K08,Prey abundance (index),Index,9
Dry,Night,Elephant,K08,Prey abundance (index),Index,19
Wet,Day,Elephant,K09,Prey abundance (index),Index,57
Dry,Day,Elephant,K09,Prey abundance (index),Index,41
Wet,Night,Elephant,K09,Prey abundance (index),Index,10
Dry,Night,Elephant,K09,Prey abundance (index),Index,4
Wet,Day,Elephant,K10,Prey abundance (index),Index,19
Dry,Day,Elephant,K10,Prey abundance (index),Index,12
Wet,Night,Elephant,K10,Prey abundance (index),Index,22
Dry,Night,Elephant,K10,Prey abundance (index),Index,17
Wet,Day,Elephant,K11,Prey abundance (index),Index,48
Dry,Day,Elephant,K11,Prey abundance (index),Index,1
Wet,Night,Elephant,K11,Prey abundance (index),Index,36
Dry,Night,Elephant,K11,Prey abundance (index),Index,24
Wet,Day,Elephant,K12,Prey abundance (index),Index,9
Dry,Day,Elephant,K12,Prey abundance (index),Index,7
Wet,Night,Elephant,K12,Prey abundance (index),Index,39
Dry,Night,Elephant,K12,Prey abundance (index),Index,48
Wet,Day,Elephant,K13,Prey abundance (index),Index,48
Dry,Day,Elephant,K13,Prey abundance (index),Index,4
Wet,Night,Elephant,K13,Prey abundance (index),Index,2
Dry,Night,Elephant,K13,Prey abundance (index),Index,5
Wet,Day,Elephant,L03,Prey abundance (index),Index,53
Dry,Day,Elephant,L03,Prey abundance (index),Index,23
Wet,Night,Elephant,L03,Prey abundance (index),Index,44
Dry,Night,Elephant,L03,Prey abundance (index),Index,40
Wet,Day,Elephant,L04,Prey abundance (index),Index,34
Dry,Day,Elephant,L04,Prey abundance (index),Index,50
Wet,Night,Elephant,L04,Prey abundance (index),Index,18
Dry,Night,Elephant,L04,Prey abundance (index),Index,7
Wet,Day,Elephant,L05,Prey abundance (index),Index,33
Dry,Day,Elephant,L05,Prey abundance (index),Index,32
Wet,Night,Elephant,L05,Prey abundance (index),Index,46
Dry,Night,Elephant,L05,Prey abundance (index),Index,18
Wet,Day,Elephant,L06,Prey abundance (index),Index,23
Dry,Day,Elephant,L06,Prey abundance (index),Index,6
Wet,Night,Elephant,L06,Prey abundance (index),Index,1
Dry,Night,Elephant,L06,Prey abundance (index),Index,52
Wet,Day,Elephant,L07,Prey abundance (index),Index,50
Dry,Day,Elephant,L07,Prey abundance (index),Index,38
Wet,Night,Elephant,L07,Prey abundance (index),Index,41
Dry,Night,Elephant,L07,Prey abundance (index),Index,12
Wet,Day,Elephant,L08,Prey abundance (index),Index,38
Dry,Day,Elephant,L08,Prey abundance (index),Index,19
Wet,Night,Elephant,L08,Prey abundance (index),Index,11
Dry,Night,Elephant,L08,Prey abundance (index),Index,4
Wet,Day,Elephant,L09,Prey abundance (index),Index,2
Dry,Day,Elephant,L09,Prey abundance (index),Index,33
Wet,Night,Elephant,L09,Prey abundance (index),Index,43
Dry,Night,Elephant,L09,Prey abundance (index),Index,20
Wet,Day,Elephant,L10,Prey abundance (index),Index,21
Dry,Day,Elephant,L10,Prey abundance (index),Index,17
Wet,Night,Elephant,L10,Prey abundance (index),Index,4
Dry,Night,Elephant,L10,Prey abundance (index),Index,20
Wet,Day,Elephant,L11,Prey abundance (index),Index,3
Dry,Day,Elephant,L11,Prey abundance (index),Index,23
Wet,Night,Elephant,L11,Prey abundance (index),Index,4
Dry,Night,Elephant,L11,Prey abundance (index),Index,45
Wet,Day,Elephant,L12,Prey abundance (index),Index,44
Dry,Day,Elephant,L12,Prey abundance (index),Index,38
Wet,Night,Elephant,L12,Prey abundance (index),Index,16
Dry,Night,Elephant,L12,Prey abundance (index),Index,2
Wet,Day,Elephant,L13,Prey abundance (index),Index,38
Dry,Day,Elephant,L13,Prey abundance (index),Index,39
Wet,Night,Elephant,L13,Prey abundance (index),Index,3
Dry,Night,Elephant,L13,Prey abundance (index),Index,19
Wet,Day,Elephant,M03,Prey abundance (index),Index,42
Dry,Day,Elephant,M03,Prey abundance (index),Index,33
Wet,Night,Elephant,M03,Prey abundance (index),Index,37
Dry,Night,Elephant,M03,Prey abundance (index),Index,49
Wet,Day,Elephant,M04,Prey abundance (index),Index,36
